shard_number,txn_hash,from_address,to_address,age,txn_value,txn_fee
0,0x6ce...e23b4,one13...5l7c9,one10...77zxr,08/18/2020 02:54:29 MDT,0,0.0021
0,0x77f...e8aeb,one13...5l7c9,one10...77zxr,08/18/2020 02:54:19 MDT,0,0.0021
0,0xd55...f8890,one13...5l7c9,one10...77zxr,08/18/2020 02:54:09 MDT,0,0.0021
0,0x103...06d0e,one13...5l7c9,one10...77zxr,08/18/2020 02:53:59 MDT,0,0.0021
0,0xe28...5fb1c,one13...5l7c9,one10...77zxr,08/18/2020 02:53:49 MDT,0,0.0021
0,0x5f7...6b7be,one13...5l7c9,one10...77zxr,08/18/2020 02:53:39 MDT,0,0.0021
0,0x209...3bae9,one13...5l7c9,one10...77zxr,08/18/2020 02:53:29 MDT,0,0.0021
0,0x918...4f536,one13...5l7c9,one10...77zxr,08/18/2020 02:53:19 MDT,0,0.0021
0,0x6d8...e7132,one13...5l7c9,one10...77zxr,08/18/2020 02:53:09 MDT,0,0.0021
0,0xfde...a5ce5,one1j...u04u8,one1x...n5949,08/18/2020 02:53:04 MDT,0,0.01000001
0,0xa90...1e8a2,one13...5l7c9,one10...77zxr,08/18/2020 02:52:59 MDT,0,0.0021
0,0xc60...f5529,one13...5l7c9,one10...77zxr,08/18/2020 02:52:49 MDT,0,0.0021
0,0x261...2a771,one13...5l7c9,one10...77zxr,08/18/2020 02:52:39 MDT,0,0.0021
0,0x29a...aca72,one13...5l7c9,one10...77zxr,08/18/2020 02:52:29 MDT,0,0.0021
0,0xaa0...4ad7f,one13...5l7c9,one10...77zxr,08/18/2020 02:52:19 MDT,0,0.0021
0,0x962...02f3b,one13...5l7c9,one10...77zxr,08/18/2020 02:52:09 MDT,0,0.0021
0,0x1da...c4710,one13...5l7c9,one10...77zxr,08/18/2020 02:51:59 MDT,0,0.0021
0,0x83d...a81a4,one13...5l7c9,one10...77zxr,08/18/2020 02:51:49 MDT,0,0.0021
0,0x216...275c3,one13...5l7c9,one10...77zxr,08/18/2020 02:51:39 MDT,0,0.0021
0,0xd53...0af21,one13...5l7c9,one10...77zxr,08/18/2020 02:51:29 MDT,0,0.0021
0,0x198...9dfa5,one13...5l7c9,one10...77zxr,08/18/2020 02:51:19 MDT,0,0.0021
0,0xfa7...30e84,one13...5l7c9,one10...77zxr,08/18/2020 02:51:09 MDT,0,0.0021
0,0x1b7...e1333,one13...5l7c9,one10...77zxr,08/18/2020 02:50:59 MDT,0,0.0021
0,0xd1b...687d8,one13...5l7c9,one10...77zxr,08/18/2020 02:50:49 MDT,0,0.0021
0,0x206...057f7,one13...5l7c9,one10...77zxr,08/18/2020 02:50:39 MDT,0,0.0021
0,0x5ce...0aed7,one13...5l7c9,one10...77zxr,08/18/2020 02:50:29 MDT,0,0.0021
0,0x04a...d4210,one13...5l7c9,one10...77zxr,08/18/2020 02:50:19 MDT,0,0.0021
0,0x6a9...34054,one13...5l7c9,one10...77zxr,08/18/2020 02:50:09 MDT,0,0.0021
0,0xdb3...2d027,one13...5l7c9,one10...77zxr,08/18/2020 02:49:59 MDT,0,0.0021
0,0x059...7eb15,one13...5l7c9,one10...77zxr,08/18/2020 02:49:49 MDT,0,0.0021
0,0x904...02cbe,one13...5l7c9,one10...77zxr,08/18/2020 02:49:39 MDT,0,0.0021
0,0x47c...d34bd,one13...5l7c9,one10...77zxr,08/18/2020 02:49:29 MDT,0,0.0021
0,0x032...2b49e,one13...5l7c9,one10...77zxr,08/18/2020 02:49:19 MDT,0,0.0021
0,0x8bb...4b050,one13...5l7c9,one10...77zxr,08/18/2020 02:49:09 MDT,0,0.0021
0,0x86d...e96a6,one13...5l7c9,one10...77zxr,08/18/2020 02:48:59 MDT,0,0.0021
0,0x2d0...e0436,one13...5l7c9,one10...77zxr,08/18/2020 02:48:49 MDT,0,0.0021
0,0x93e...5ff2a,one13...5l7c9,one10...77zxr,08/18/2020 02:48:39 MDT,0,0.0021
0,0xc8d...cbd4f,one13...5l7c9,one10...77zxr,08/18/2020 02:48:29 MDT,0,0.0021
0,0x0cd...94459,one1j...faqn9,one1l...rtrkg,08/18/2020 02:48:24 MDT,5327,0.000021
0,0x3d0...ba875,one13...5l7c9,one10...77zxr,08/18/2020 02:48:19 MDT,0,0.0021
0,0xc92...10df2,one13...5l7c9,one10...77zxr,08/18/2020 02:48:09 MDT,0,0.0021
0,0x261...c7df4,one1j...u04u8,one1x...n5949,08/18/2020 02:48:04 MDT,0,0.01000001
0,0x5ad...1dd99,one13...5l7c9,one10...77zxr,08/18/2020 02:47:59 MDT,0,0.0021
0,0x02b...5b3ec,one13...5l7c9,one10...77zxr,08/18/2020 02:47:49 MDT,0,0.0021
0,0xaa7...825e7,one15...gyt85,one1w...2xt26,08/18/2020 02:47:39 MDT,1069,0.000021
0,0x654...8e7e6,one13...5l7c9,one10...77zxr,08/18/2020 02:47:39 MDT,0,0.0021
0,0x1f8...23d26,one13...5l7c9,one10...77zxr,08/18/2020 02:47:29 MDT,0,0.0021
0,0xa63...b0629,one13...5l7c9,one10...77zxr,08/18/2020 02:47:19 MDT,0,0.0021
0,0x907...08ea1,one13...5l7c9,one10...77zxr,08/18/2020 02:47:09 MDT,0,0.0021
0,0xcb8...ec043,one13...5l7c9,one10...77zxr,08/18/2020 02:46:59 MDT,0,0.0021
0,0x445...d8d51,one13...5l7c9,one10...77zxr,08/18/2020 02:46:49 MDT,0,0.0021
0,0x780...8cd33,one13...5l7c9,one10...77zxr,08/18/2020 02:46:39 MDT,0,0.0021
0,0x9b9...a8e77,one13...5l7c9,one10...77zxr,08/18/2020 02:46:29 MDT,0,0.0021
0,0xfa9...33282,one13...5l7c9,one10...77zxr,08/18/2020 02:46:19 MDT,0,0.0021
0,0x418...58b7e,one13...5l7c9,one10...77zxr,08/18/2020 02:46:09 MDT,0,0.0021
0,0x7e2...b8f23,one13...5l7c9,one10...77zxr,08/18/2020 02:45:59 MDT,0,0.0021
0,0x42e...050b7,one13...5l7c9,one10...77zxr,08/18/2020 02:45:49 MDT,0,0.0021
0,0xa1a...43f87,one13...5l7c9,one10...77zxr,08/18/2020 02:45:39 MDT,0,0.0021
0,0x4bd...74a83,one1m...kvnag,one1x...mtvn2,08/18/2020 02:45:39 MDT,5840.0337,0
0,0x3a0...a41ee,one13...5l7c9,one10...77zxr,08/18/2020 02:45:29 MDT,0,0.0021
0,0x4a0...a1c66,one13...5l7c9,one10...77zxr,08/18/2020 02:45:19 MDT,0,0.0021
0,0x0c4...b47e2,one13...5l7c9,one10...77zxr,08/18/2020 02:45:09 MDT,0,0.0021
0,0x891...393e6,one13...5l7c9,one10...77zxr,08/18/2020 02:44:59 MDT,0,0.0021
0,0xe9b...436e2,one13...5l7c9,one10...77zxr,08/18/2020 02:44:49 MDT,0,0.0021
0,0xbf4...b2a32,one13...5l7c9,one10...77zxr,08/18/2020 02:44:39 MDT,0,0.0021
0,0xc69...03867,one13...5l7c9,one10...77zxr,08/18/2020 02:44:34 MDT,0,0.0021
0,0x7ed...7027b,one13...5l7c9,one10...77zxr,08/18/2020 02:44:29 MDT,0,0.0021
0,0x07b...18825,one13...5l7c9,one10...77zxr,08/18/2020 02:44:24 MDT,0,0.0021
0,0x8f9...96a46,one13...5l7c9,one10...77zxr,08/18/2020 02:44:19 MDT,0,0.0021
0,0x64b...89dad,one13...5l7c9,one10...77zxr,08/18/2020 02:44:09 MDT,0,0.0021
0,0x739...6eb73,one13...5l7c9,one10...77zxr,08/18/2020 02:43:59 MDT,0,0.0021
0,0x228...872f8,one13...5l7c9,one10...77zxr,08/18/2020 02:43:49 MDT,0,0.0021
0,0xf38...beff1,one13...5l7c9,one10...77zxr,08/18/2020 02:43:39 MDT,0,0.0021
0,0xa7b...ec479,one13...5l7c9,one10...77zxr,08/18/2020 02:43:29 MDT,0,0.0021
0,0xef9...41c33,one13...5l7c9,one10...77zxr,08/18/2020 02:43:19 MDT,0,0.0021
0,0xfb2...82f79,one13...5l7c9,one10...77zxr,08/18/2020 02:43:09 MDT,0,0.0021
0,0x22a...fbdd9,one1j...u04u8,one1x...n5949,08/18/2020 02:43:04 MDT,0,0.01000001
0,0xd9e...0b505,one13...5l7c9,one10...77zxr,08/18/2020 02:42:59 MDT,0,0.0021
0,0x0d1...ffa4e,one13...5l7c9,one10...77zxr,08/18/2020 02:42:49 MDT,0,0.0021
0,0x084...0f28d,one13...5l7c9,one10...77zxr,08/18/2020 02:42:39 MDT,0,0.0021
0,0xe20...bd838,one13...5l7c9,one10...77zxr,08/18/2020 02:42:29 MDT,0,0.0021
0,0xca8...faeaa,one13...5l7c9,one10...77zxr,08/18/2020 02:42:19 MDT,0,0.0021
0,0x0da...4db3e,one13...5l7c9,one10...77zxr,08/18/2020 02:42:09 MDT,0,0.0021
0,0x058...5d080,one13...5l7c9,one10...77zxr,08/18/2020 02:42:04 MDT,0,0.0021
0,0xb07...0fee3,one13...5l7c9,one10...77zxr,08/18/2020 02:41:54 MDT,0,0.0021
0,0x73b...b20e0,one13...5l7c9,one10...77zxr,08/18/2020 02:41:44 MDT,0,0.0021
0,0x9b3...e11eb,one13...5l7c9,one10...77zxr,08/18/2020 02:41:34 MDT,0,0.0021
0,0x020...9542a,one1f...d0n8m,one1t...eqd04,08/18/2020 02:41:34 MDT,100,0.000021
0,0x424...8d1e9,one13...5l7c9,one10...77zxr,08/18/2020 02:41:24 MDT,0,0.0021
0,0xb3a...6b262,one13...5l7c9,one10...77zxr,08/18/2020 02:41:14 MDT,0,0.0021
0,0xa88...d9fd9,one13...5l7c9,one10...77zxr,08/18/2020 02:41:04 MDT,0,0.0021
0,0x7d7...79f89,one13...5l7c9,one10...77zxr,08/18/2020 02:40:54 MDT,0,0.0021
0,0x2ce...d6cab,one13...5l7c9,one10...77zxr,08/18/2020 02:40:49 MDT,0,0.0021
0,0xdbf...03825,one13...5l7c9,one10...77zxr,08/18/2020 02:40:39 MDT,0,0.0021
0,0x8dc...fef3f,one13...5l7c9,one10...77zxr,08/18/2020 02:40:29 MDT,0,0.0021
0,0x8cf...25ad1,one13...5l7c9,one10...77zxr,08/18/2020 02:40:19 MDT,0,0.0021
0,0xe41...feae6,one13...5l7c9,one10...77zxr,08/18/2020 02:40:09 MDT,0,0.0021
0,0xd0f...163da,one13...5l7c9,one10...77zxr,08/18/2020 02:39:59 MDT,0,0.0021
0,0xccb...ffa33,one13...5l7c9,one10...77zxr,08/18/2020 02:39:54 MDT,0,0.0021
0,0x4f6...64eb3,one13...5l7c9,one10...77zxr,08/18/2020 02:39:49 MDT,0,0.0021
0,0xbb1...cad35,one13...5l7c9,one10...77zxr,08/18/2020 02:39:39 MDT,0,0.0021
0,0xe4e...89a43,one1w...2xt26,one1r...57uxv,08/18/2020 02:39:34 MDT,87035,0.000021
0,0x80c...40b8a,one13...5l7c9,one10...77zxr,08/18/2020 02:39:29 MDT,0,0.0021
0,0x447...51442,one13...5l7c9,one10...77zxr,08/18/2020 02:39:19 MDT,0,0.0021
0,0x866...3960a,one13...5l7c9,one10...77zxr,08/18/2020 02:39:09 MDT,0,0.0021
0,0x0a7...22163,one13...5l7c9,one10...77zxr,08/18/2020 02:38:59 MDT,0,0.0021
0,0x30c...ca2ec,one13...5l7c9,one10...77zxr,08/18/2020 02:38:49 MDT,0,0.0021
0,0xa98...a6f00,one13...5l7c9,one10...77zxr,08/18/2020 02:38:39 MDT,0,0.0021
0,0x22f...523d0,one13...5l7c9,one10...77zxr,08/18/2020 02:38:29 MDT,0,0.0021
0,0x502...bcd5d,one13...5l7c9,one10...77zxr,08/18/2020 02:38:19 MDT,0,0.0021
0,0xa0d...d3381,one13...5l7c9,one10...77zxr,08/18/2020 02:38:09 MDT,0,0.0021
0,0x489...8e51b,one13...5l7c9,one10...77zxr,08/18/2020 02:37:59 MDT,0,0.0021
0,0xdd8...4ee17,one13...5l7c9,one10...77zxr,08/18/2020 02:37:49 MDT,0,0.0021
0,0x5b3...5f2a3,one13...5l7c9,one10...77zxr,08/18/2020 02:37:39 MDT,0,0.0021
0,0x993...8f863,one13...5l7c9,one10...77zxr,08/18/2020 02:37:29 MDT,0,0.0021
0,0x632...d799b,one13...5l7c9,one10...77zxr,08/18/2020 02:37:19 MDT,0,0.0021
0,0x33b...e4770,one13...5l7c9,one10...77zxr,08/18/2020 02:37:09 MDT,0,0.0021
0,0xdec...749c3,one13...5l7c9,one10...77zxr,08/18/2020 02:36:59 MDT,0,0.0021
0,0x190...279c4,one13...5l7c9,one10...77zxr,08/18/2020 02:36:49 MDT,0,0.0021
0,0xd49...f43f4,one13...5l7c9,one10...77zxr,08/18/2020 02:36:39 MDT,0,0.0021
0,0xb2b...58e52,one13...5l7c9,one10...77zxr,08/18/2020 02:36:29 MDT,0,0.0021
0,0x5f9...e0f84,one13...5l7c9,one10...77zxr,08/18/2020 02:36:19 MDT,0,0.0021
0,0x9f3...62c6d,one13...5l7c9,one10...77zxr,08/18/2020 02:36:09 MDT,0,0.0021
0,0x985...ebac0,one13...5l7c9,one10...77zxr,08/18/2020 02:35:59 MDT,0,0.0021
0,0xf3e...0959e,one13...5l7c9,one10...77zxr,08/18/2020 02:35:49 MDT,0,0.0021
0,0x26d...f6f0f,one13...5l7c9,one10...77zxr,08/18/2020 02:35:39 MDT,0,0.0021
0,0x959...80350,one13...5l7c9,one10...77zxr,08/18/2020 02:35:29 MDT,0,0.0021
0,0xece...e2ac6,one13...5l7c9,one10...77zxr,08/18/2020 02:35:19 MDT,0,0.0021
0,0x214...9ffad,one13...5l7c9,one10...77zxr,08/18/2020 02:35:14 MDT,0,0.0021
0,0xbba...6c0a2,one13...5l7c9,one10...77zxr,08/18/2020 02:35:09 MDT,0,0.0021
0,0x25b...c7a91,one13...5l7c9,one10...77zxr,08/18/2020 02:35:04 MDT,0,0.0021
0,0xf93...42300,one13...5l7c9,one10...77zxr,08/18/2020 02:34:59 MDT,0,0.0021
0,0x44f...f774a,one13...5l7c9,one10...77zxr,08/18/2020 02:34:49 MDT,0,0.0021
0,0xc93...bb583,one13...5l7c9,one10...77zxr,08/18/2020 02:34:39 MDT,0,0.0021
0,0x61f...75fd8,one13...5l7c9,one10...77zxr,08/18/2020 02:34:29 MDT,0,0.0021
0,0x882...1b618,one13...5l7c9,one10...77zxr,08/18/2020 02:34:19 MDT,0,0.0021
0,0xbad...a0ee4,one13...5l7c9,one10...77zxr,08/18/2020 02:34:14 MDT,0,0.0021
0,0xa32...f923f,one13...5l7c9,one10...77zxr,08/18/2020 02:34:09 MDT,0,0.0021
0,0xfa0...6f44d,one1j...u04u8,one1x...n5949,08/18/2020 02:33:03 MDT,0,0.01000001
0,0x6e3...9ae61,one13...5l7c9,one10...77zxr,08/18/2020 02:30:33 MDT,0,0.0021
0,0xdcf...da355,one1t...2r54m,one10...p6gwz,08/18/2020 02:30:17 MDT,11,0.000021
0,0xf84...6039f,one1l...wmjfp,one1w...2xt26,08/18/2020 02:28:37 MDT,23178,0.000021
0,0x1f8...9b977,one1j...u04u8,one1x...n5949,08/18/2020 02:28:07 MDT,0,0.01000001
0,0x50e...07e33,one1k...qqzgq,one17...mypas,08/18/2020 02:27:42 MDT,10045.899,0.000021
0,0xd0b...d9efb,one10...yspen,one1w...2xt26,08/18/2020 02:24:21 MDT,191199,0.000021
0,0x9bc...172c5,one1q...8wd2t,one1c...xfw2j,08/18/2020 02:24:21 MDT,303876,0.00021
0,0xaf6...2a38f,one1j...u04u8,one1x...n5949,08/18/2020 02:23:06 MDT,0,0.01000001
0,0xba4...7ebab,one1q...8wd2t,one14...nu93s,08/18/2020 02:22:31 MDT,9999.999,0.00021
0,0x889...15bf9,one1y...wy5zx,one18...jnnsf,08/18/2020 02:22:01 MDT,1.0011,0.005
0,0x466...bf86a,one1t...up9zm,one1y...vk60x,08/18/2020 02:21:36 MDT,312724.4859,0
0,0xcda...1b807,one1w...2xt26,one1t...up9zm,08/18/2020 02:21:26 MDT,312724.4859,0.000021
0,0x5bd...52d64,one1y...wy5zx,one18...jnnsf,08/18/2020 02:19:50 MDT,1.0011,0.005
0,0x9aa...71abd,one1t...up9zm,one1y...vk60x,08/18/2020 02:19:25 MDT,600000,0
0,0xa2c...32f0c,one1w...2xt26,one1t...up9zm,08/18/2020 02:19:15 MDT,600000,0.000021
0,0x9c5...3ef7b,one1l...kevgt,one1w...2xt26,08/18/2020 02:18:55 MDT,499.4979,0.000021
0,0xf1d...ee3a7,one10...r3k6t,one1w...2xt26,08/18/2020 02:18:05 MDT,5000,0.000021
0,0xa68...70e46,one1j...u04u8,one1x...n5949,08/18/2020 02:18:05 MDT,0,0.01000001
0,0xc10...12544,one13...5l7c9,one10...77zxr,08/18/2020 02:14:29 MDT,0,0.0021
0,0x3c8...66a53,one13...5l7c9,one10...77zxr,08/18/2020 02:14:19 MDT,0,0.0021
0,0x20d...c2dc5,one13...5l7c9,one10...77zxr,08/18/2020 02:14:09 MDT,0,0.0021
0,0x7b1...4d44d,one13...5l7c9,one10...77zxr,08/18/2020 02:13:59 MDT,0,0.0021
0,0x704...53b69,one13...5l7c9,one10...77zxr,08/18/2020 02:13:49 MDT,0,0.0021
0,0x253...3eae8,one13...5l7c9,one10...77zxr,08/18/2020 02:13:39 MDT,0,0.0021
0,0xc0c...d4a12,one13...5l7c9,one10...77zxr,08/18/2020 02:13:34 MDT,0,0.0021
0,0x243...df08c,one13...5l7c9,one10...77zxr,08/18/2020 02:13:29 MDT,0,0.0021
0,0x73c...64374,one13...5l7c9,one10...77zxr,08/18/2020 02:13:24 MDT,0,0.0021
0,0x090...6df26,one13...5l7c9,one10...77zxr,08/18/2020 02:13:14 MDT,0,0.0021
0,0xfa9...40db1,one1a...zxrpu,one1w...2xt26,08/18/2020 02:13:09 MDT,32025.3989,0.000021
0,0xea2...9ca93,one13...5l7c9,one10...77zxr,08/18/2020 02:13:04 MDT,0,0.0021
0,0x887...f9ae2,one1j...u04u8,one1x...n5949,08/18/2020 02:13:04 MDT,0,0.01000001
0,0x0ad...a4401,one13...5l7c9,one10...77zxr,08/18/2020 02:12:54 MDT,0,0.0021
0,0x870...50bed,one13...5l7c9,one10...77zxr,08/18/2020 02:12:44 MDT,0,0.0021
0,0x7a1...db406,one13...5l7c9,one10...77zxr,08/18/2020 02:12:34 MDT,0,0.0021
0,0xa05...729fd,one13...5l7c9,one10...77zxr,08/18/2020 02:12:23 MDT,0,0.0021
0,0x6b3...e7eac,one13...5l7c9,one10...77zxr,08/18/2020 02:12:13 MDT,0,0.0021
0,0xc9e...487bb,one13...5l7c9,one10...77zxr,08/18/2020 02:12:08 MDT,0,0.0021
0,0x5f4...ecc73,one13...5l7c9,one10...77zxr,08/18/2020 02:11:58 MDT,0,0.0021
0,0x9c8...4615d,one13...5l7c9,one10...77zxr,08/18/2020 02:11:48 MDT,0,0.0021
0,0x641...0c634,one13...5l7c9,one10...77zxr,08/18/2020 02:11:38 MDT,0,0.0021
0,0xdc2...61eef,one13...5l7c9,one10...77zxr,08/18/2020 02:11:28 MDT,0,0.0021
0,0x0ec...b0897,one13...5l7c9,one10...77zxr,08/18/2020 02:11:18 MDT,0,0.0021
0,0x430...a1a17,one13...5l7c9,one10...77zxr,08/18/2020 02:11:08 MDT,0,0.0021
0,0xc56...4dab1,one13...5l7c9,one10...77zxr,08/18/2020 02:10:58 MDT,0,0.0021
0,0x394...cf7b3,one13...5l7c9,one10...77zxr,08/18/2020 02:10:48 MDT,0,0.0021
0,0xf5b...e40d4,one13...5l7c9,one10...77zxr,08/18/2020 02:10:38 MDT,0,0.0021
0,0xfbd...4d445,one13...5l7c9,one10...77zxr,08/18/2020 02:10:28 MDT,0,0.0021
0,0x9a9...aaec3,one13...5l7c9,one10...77zxr,08/18/2020 02:10:18 MDT,0,0.0021
0,0x19d...442b8,one13...5l7c9,one10...77zxr,08/18/2020 02:08:22 MDT,0,0.0021
0,0xb97...b975b,one1j...u04u8,one1x...n5949,08/18/2020 02:08:02 MDT,0,0.01000001
0,0x924...9a19d,one1d...v7kzj,one1q...8wd2t,08/18/2020 02:05:57 MDT,412285,0.00021
0,0x58b...c355b,one1t...xkce3,one1q...8wd2t,08/18/2020 02:05:47 MDT,189216,0.00021
0,0x8ce...eabed,one1w...2xt26,one1d...v7kzj,08/18/2020 02:05:07 MDT,412285,0.000021
0,0x50a...dd2b8,one1w...2xt26,one1t...xkce3,08/18/2020 02:05:02 MDT,189216,0.000021
0,0xf7e...0086e,one1y...wy5zx,one18...jnnsf,08/18/2020 02:04:22 MDT,0.9997,0.005
0,0x22c...48b13,one1p...sd2f8,one1q...8wd2t,08/18/2020 02:04:07 MDT,224131,0.00021
0,0x802...71fc6,one1j...u04u8,one1x...n5949,08/18/2020 02:03:07 MDT,0,0.01000001
0,0xaba...71c7b,one1w...2xt26,one1p...sd2f8,08/18/2020 02:02:52 MDT,224131,0.000021
0,0xdf0...f5888,one16...xh642,one13...cg549,08/18/2020 02:02:17 MDT,354.9,0.000021
0,0xd61...504e3,one1w...2xt26,one12...k9lh9,08/18/2020 02:00:46 MDT,855.999,0.000021
0,0x052...24779,one1t...2r54m,one10...p6gwz,08/18/2020 02:00:16 MDT,12,0.000021
0,0x7e9...6fbca,one1j...u04u8,one1x...n5949,08/18/2020 01:58:06 MDT,0,0.01000001
0,0xcca...795ee,one1w...2xt26,one1j...9qkk6,08/18/2020 01:56:36 MDT,56.3354,0.000021
0,0xe28...d7bcd,one1w...2xt26,one15...4musu,08/18/2020 01:56:31 MDT,10779.2087,0.000021
0,0x9cb...b6061,one1l...ct296,one1w...2xt26,08/18/2020 01:53:51 MDT,199,0.000021
0,0xe1a...f5b90,one1j...u04u8,one1x...n5949,08/18/2020 01:53:06 MDT,0,0.01000001
0,0x17b...aeafa,one1t...up9zm,one1y...vk60x,08/18/2020 01:48:35 MDT,1243000.922,0
0,0x524...f6f5f,one1w...2xt26,one1t...up9zm,08/18/2020 01:48:20 MDT,1243000.922,0.000021
0,0xd2e...f8574,one1j...u04u8,one1x...n5949,08/18/2020 01:48:05 MDT,0,0.01000001
0,0x68f...8779b,one1v...pxqx0,one1t...yf7w4,08/18/2020 01:47:10 MDT,11112,0.000021
0,0x142...486f1,one1r...57uxv,one1p...ashr4,08/18/2020 01:46:35 MDT,434510,0.000021
0,0x11e...be2fd,one1u...rmw8w,one1p...ashr4,08/18/2020 01:46:30 MDT,372120,0.000021
0,0x99d...843da,one1j...kqce8,one1p...ashr4,08/18/2020 01:46:25 MDT,8100.9988,0.000021
0,0xe21...bdf84,one1j...u04u8,one1x...n5949,08/18/2020 01:43:05 MDT,0,0.01000001
2,0x121...c87ae,one1j...zjksw,one1g...msasl,08/18/2020 01:41:32 MDT,0.9999,0
0,0xfa2...07f1f,one16...9fej0,one10...kg40w,08/18/2020 01:41:05 MDT,1297,0.000021
2,0xed0...820a3,one1g...vyskt,one1j...zjksw,08/18/2020 01:38:12 MDT,1,0.000126
0,0x788...9e45a,one1w...2xt26,one1k...ep4j6,08/18/2020 01:38:10 MDT,42330.576,0.000021
0,0x065...362bd,one1l...z849n,one1w...2xt26,08/18/2020 01:38:10 MDT,3676.7,0.000021
0,0x217...43ae2,one1j...u04u8,one1x...n5949,08/18/2020 01:38:05 MDT,0,0.01000001
0,0x9ad...a92b0,one1m...sydsx,one1l...4p4p3,08/18/2020 01:37:10 MDT,24009.2,0.000021
0,0x317...a4a23,one13...e40zm,one1w...2xt26,08/18/2020 01:36:05 MDT,150460,0.000021
0,0x009...66e42,one1j...u04u8,one1x...n5949,08/18/2020 01:33:05 MDT,0,0.01000001
0,0xc87...06108,one1t...2r54m,one10...p6gwz,08/18/2020 01:30:15 MDT,12,0.000021
0,0xfef...227b6,one1w...2xt26,one1k...ep4j6,08/18/2020 01:28:05 MDT,49.999,0.000021
0,0x85a...95260,one1j...u04u8,one1x...n5949,08/18/2020 01:28:05 MDT,0,0.01000001
0,0xe05...b9dbd,one1q...8wd2t,one18...muqzy,08/18/2020 01:27:30 MDT,195759,0.00021
2,0x1a1...e3560,one1q...h3w4l,one1g...msasl,08/18/2020 01:27:09 MDT,0.9999,0
0,0xfa2...c60a2,one1j...u04u8,one1x...n5949,08/18/2020 01:18:05 MDT,0,0.01000001
0,0x136...fa3e5,one1q...8wd2t,one18...zp09d,08/18/2020 01:13:15 MDT,475725,0.00021
0,0xd29...78de7,one1j...u04u8,one1x...n5949,08/18/2020 01:13:05 MDT,0,0.01000001
0,0x0c9...093bc,one1q...8wd2t,one12...wy6vj,08/18/2020 01:11:45 MDT,115686,0.00021
2,0x37f...0293e,one1g...vyskt,one1q...h3w4l,08/18/2020 01:11:04 MDT,1,0.000126
0,0x16e...87555,one1j...u04u8,one1x...n5949,08/18/2020 01:08:05 MDT,0,0.01000001
0,0x2df...e5e9c,one1q...wntvf,one1d...kd00f,08/18/2020 01:05:24 MDT,2000,0.000021
0,0x71d...ba270,one1j...u04u8,one1x...n5949,08/18/2020 01:03:04 MDT,0,0.01000001
0,0xdac...60f68,one1q...z7ee4,one16...xh642,08/18/2020 01:02:39 MDT,1108,0.000021
0,0xfc4...efe0e,one1t...up9zm,one1y...vk60x,08/18/2020 01:01:54 MDT,120.999,0
0,0xe3e...3e882,one1w...2xt26,one1q...z7ee4,08/18/2020 01:01:54 MDT,1108,0.000021
0,0xc67...90d70,one1w...2xt26,one1t...up9zm,08/18/2020 01:01:44 MDT,120.999,0.000021
0,0x78c...74723,one1t...2r54m,one10...p6gwz,08/18/2020 01:00:14 MDT,11,0.000021
0,0x543...36a3b,one1j...u04u8,one1x...n5949,08/18/2020 00:58:04 MDT,0,0.01000001
0,0x950...cdcc5,one1l...7gcpc,one1w...2xt26,08/18/2020 00:56:49 MDT,86877.858,0.000021
0,0xd80...36893,one1p...sd2f8,one1q...8wd2t,08/18/2020 00:50:34 MDT,1420,0.00021
0,0x5c2...3d4a5,one1w...2xt26,one1p...sd2f8,08/18/2020 00:49:39 MDT,1420,0.000021
0,0xce4...a3e14,one10...p4uld,one1w...2xt26,08/18/2020 00:49:04 MDT,80832,0.000021
0,0x476...97bd0,one1j...u04u8,one1x...n5949,08/18/2020 00:48:04 MDT,0,0.01000001
0,0x5f0...49353,one1j...u04u8,one1x...n5949,08/18/2020 00:43:04 MDT,0,0.01000001
0,0x625...9d544,one1m...kvnag,one1l...980lk,08/18/2020 00:40:49 MDT,16323.5564,0
0,0xb02...aeb06,one1d...skl0y,one1w...2xt26,08/18/2020 00:40:23 MDT,3217.9204,0.000021
0,0x683...201dc,one1n...htm7m,one1j...aj4pr,08/18/2020 00:39:03 MDT,0,0.0067219
0,0x49a...9a34b,one1j...u04u8,one1x...n5949,08/18/2020 00:38:03 MDT,0,0.01000001
0,0x91b...7ea07,one1n...htm7m,one1y...3s735,08/18/2020 00:35:58 MDT,0,0.0067219
0,0xa5a...df1a5,one1n...htm7m,one1y...3s735,08/18/2020 00:35:33 MDT,0,0.0067219
0,0xe27...3fb3c,one1l...935n9,one1q...8wd2t,08/18/2020 00:34:13 MDT,346765,0.00021
0,0x579...02676,one1w...2xt26,one1l...935n9,08/18/2020 00:33:28 MDT,346765,0.000021
0,0xc50...8b70e,one1j...u04u8,one1x...n5949,08/18/2020 00:33:03 MDT,0,0.01000001
0,0x69e...5419d,one12...65r3k,one16...uvhj0,08/18/2020 00:31:48 MDT,96,0.000021
0,0xd7e...7df6a,one1t...2r54m,one10...p6gwz,08/18/2020 00:30:17 MDT,12,0.000021
0,0x158...69636,one1d...v7kzj,one1q...8wd2t,08/18/2020 00:30:12 MDT,334165,0.00021
0,0xfbf...8b14d,one1w...2xt26,one1d...v7kzj,08/18/2020 00:29:22 MDT,334165,0.000021
0,0x563...0add5,one1s...kwgn3,one19...a2teu,08/18/2020 00:28:07 MDT,23715,0.000021
